arm,seed,step,E0/n,E0/success,E0/mean_steps,E1v/n,E1v/success,E1v/mean_steps,E2v/n,E2v/success,E2v/mean_steps,E3v/n,E3v/success,E3v/mean_steps,E4v/n,E4v/success,E4v/mean_steps,E6/n,E6/success,E6/mean_steps,E7/n,E7/success,E7/mean_steps
B_mab,43,552960,282,0.9858156028368794,493.6241134751773,100,0.0,54.99,100,0.0,54.87,100,0.0,53.26,50,0.0,48.88,250,0.0,55.412,100,1.0,500.0
B_mab,43,614400,282,0.6347517730496454,419.63829787234044,100,0.0,57.42,100,0.0,57.62,100,0.0,55.59,50,0.0,51.66,250,0.0,57.82,100,0.69,425.69
B_mab,44,61440,282,0.01773049645390071,178.63120567375887,100,0.0,106.97,100,0.0,102.92,100,0.0,98.69,50,0.0,88.62,250,0.0,103.056,100,0.02,178.01
B_mab,44,122880,282,0.05319148936170213,251.87234042553192,100,0.0,91.8,100,0.0,107.28,100,0.0,90.56,50,0.0,91.74,250,0.0,96.708,100,0.05,242.7
B_mab,44,184320,282,0.10638297872340426,346.8014184397163,100,0.22,215.91,100,0.19,209.54,100,0.19,195.97,50,0.16,200.4,250,0.196,206.496,100,0.14,359.27
B_mab,44,245760,282,0.18085106382978725,327.1666666666667,100,0.0,161.4,100,0.01,159.76,100,0.0,134.01,50,0.0,117.8,250,0.0,148.0,100,0.22,342.46
B_mab,44,307200,282,0.9716312056737588,493.93617021276594,100,0.88,451.45,100,0.91,463.16,100,0.83,429.9,50,0.6,333.84,250,0.904,461.016,100,0.98,498.7
B_mab,44,368640,282,0.9893617021276596,497.51063829787233,100,0.7,378.49,100,0.71,381.27,100,0.68,367.25,50,0.66,356.28,250,0.704,377.752,100,1.0,500.0
B_mab,44,430080,282,0.9822695035460993,495.4113475177305,100,0.88,450.58,100,0.9,460.45,100,0.86,442.62,50,0.82,425.54,250,0.92,468.016,100,1.0,500.0
B_mab,44,491520,282,0.9822695035460993,494.58156028368796,100,0.69,373.81,100,0.78,406.36,100,0.75,394.32,50,0.72,381.36,250,0.736,389.636,100,1.0,500.0
B_mab,44,552960,282,0.9822695035460993,492.01418439716315,100,0.0,54.83,100,0.0,54.6,100,0.0,53.1,50,0.0,48.7,250,0.0,55.212,100,0.99,495.43
B_mab,44,614400,282,0.9858156028368794,494.5496453900709,100,0.22,170.61,100,0.2,161.89,100,0.16,140.68,50,0.14,122.38,250,0.188,154.136,100,1.0,500.0
B_mab,46,61440,282,0.20567375886524822,316.2163120567376,100,0.0,150.25,100,0.0,143.75,100,0.0,133.92,50,0.0,109.92,250,0.0,142.16,100,0.17,299.63
B_mab,46,122880,282,0.15602836879432624,292.87943262411346,100,0.27,239.99,100,0.22,235.51,100,0.19,221.61,50,0.04,140.62,250,0.212,234.264,100,0.14,278.76
B_mab,46,184320,282,0.41843971631205673,389.14539007092196,100,0.0,179.54,100,0.0,168.09,100,0.0,154.49,50,0.0,121.32,250,0.0,166.772,100,0.36,374.47
B_mab,46,245760,282,0.35106382978723405,377.59574468085106,100,0.4,274.17,100,0.4,274.52,100,0.42,271.68,50,0.24,193.44,250,0.456,291.772,100,0.29,356.28
B_mab,46,307200,282,0.9893617021276596,495.25531914893617,100,0.0,56.52,100,0.0,56.94,100,0.0,54.46,50,0.0,50.5,250,0.0,56.944,100,1.0,500.0
B_mab,46,368640,282,0.9929078014184397,496.9609929078014,100,0.36,229.63,100,0.38,239.36,100,0.37,227.56,50,0.34,211.74,250,0.352,225.704,100,1.0,500.0
B_mab,46,430080,282,0.9680851063829787,487.968085106383,100,0.0,55.43,100,0.0,55.38,100,0.0,53.68,50,0.0,49.62,250,0.0,55.82,100,1.0,500.0
B_mab,46,491520,282,0.9893617021276596,495.2517730496454,100,0.0,55.95,100,0.0,56.07,100,0.0,53.96,50,0.0,49.9,250,0.0,56.32,100,1.0,500.0
B_mab,46,552960,282,0.9787234042553191,490.5177304964539,100,0.0,55.42,100,0.0,55.31,100,0.0,53.66,50,0.0,49.42,250,0.0,55.864,100,1.0,500.0
B_mab,46,614400,282,0.8156028368794326,481.3262411347518,100,0.48,277.78,100,0.48,278.3,100,0.54,301.5,50,0.52,298.52,250,0.52,295.192,100,0.86,485.48
B_mab,45,61440,282,0.01773049645390071,181.0886524822695,100,0.0,99.89,100,0.0,97.73,100,0.0,92.2,50,0.0,84.86,250,0.0,96.452,100,0.05,200.05
B_mab,45,122880,282,0.5815602836879432,423.08156028368796,100,0.26,250.38,100,0.23,251.68,100,0.2,224.15,50,0.04,134.68,250,0.22,239.6,100,0.52,405.37
B_mab,45,184320,282,0.21631205673758866,348.7411347517731,100,0.0,147.91,100,0.0,143.93,100,0.0,132.57,50,0.0,118.66,250,0.0,141.348,100,0.14,336.14
B_mab,45,245760,282,0.12056737588652482,278.92198581560285,100,0.0,122.49,100,0.0,119.87,100,0.0,110.01,50,0.0,98.88,250,0.0,116.776,100,0.17,296.85
B_mab,45,307200,282,0.975177304964539,497.209219858156,100,0.87,448.27,100,0.93,471.77,100,0.88,450.5,50,0.74,392.2,250,0.92,468.028,100,1.0,500.0
B_mab,45,368640,282,0.6453900709219859,424.73758865248226,100,0.24,213.52,100,0.24,203.9,100,0.11,147.04,50,0.06,113.62,250,0.164,175.256,100,0.73,443.53
B_mab,45,430080,282,0.9964539007092199,498.52836879432624,100,0.3,204.06,100,0.36,231.52,100,0.31,202.67,50,0.46,267.08,250,0.3,204.52,100,1.0,500.0
B_mab,45,491520,282,0.9716312056737588,495.8333333333333,100,0.89,455.67,100,0.95,479.57,100,0.88,450.68,50,0.82,425.36,250,0.944,477.396,100,0.95,494.88
B_mab,45,552960,282,0.9929078014184397,496.9468085106383,100,0.14,133.4,100,0.15,143.01,100,0.19,151.6,50,0.16,134.74,250,0.148,138.144,100,1.0,500.0
B_mab,45,614400,282,0.9858156028368794,495.7517730496454,100,0.15,133.69,100,0.23,172.24,100,0.12,115.4,50,0.38,231.92,250,0.156,135.76,100,1.0,500.0
B_mab,47,61440,282,0.024822695035460994,186.93262411347519,100,0.0,99.64,100,0.0,97.01,100,0.0,93.14,50,0.0,85.22,250,0.0,96.916,100,0.03,172.69
B_mab,47,122880,282,0.024822695035460994,173.87943262411346,100,0.0,106.27,100,0.0,103.07,100,0.0,99.32,50,0.0,89.72,250,0.0,103.4,100,0.03,173.51
B_mab,47,184320,282,0.12411347517730496,260.26241134751774,100,0.0,131.62,100,0.0,121.43,100,0.0,112.2,50,0.0,94.46,250,0.0,120.988,100,0.12,251.74
B_mab,47,245760,282,0.36879432624113473,363.36879432624113,100,0.0,139.96,100,0.0,126.49,100,0.0,113.79,50,0.0,95.66,250,0.0,124.644,100,0.31,345.2
B_mab,47,307200,282,0.4858156028368794,416.75531914893617,100,0.31,233.4,100,0.27,214.08,100,0.16,167.86,50,0.08,121.36,250,0.236,200.3,100,0.47,425.9
B_mab,47,368640,282,0.9645390070921985,492.2588652482269,100,0.65,360.22,100,0.62,348.8,100,0.55,317.68,50,0.26,195.78,250,0.596,339.304,100,0.97,497.15
B_mab,47,430080,282,0.9716312056737588,494.5354609929078,100,0.62,347.82,100,0.61,343.95,100,0.49,292.93,50,0.26,194.26,250,0.608,342.632,100,1.0,500.0
B_mab,47,491520,282,0.1347517730496454,309.8085106382979,100,0.0,139.15,100,0.0,133.11,100,0.0,104.51,50,0.0,97.54,250,0.0,120.684,100,0.11,306.84
B_mab,47,552960,282,0.9787234042553191,494.531914893617,100,0.74,395.46,100,0.74,396.02,100,0.65,357.35,50,0.4,252.28,250,0.724,389.4,100,1.0,500.0
B_mab,47,614400,282,0.9113475177304965,489.21276595744683,100,0.15,200.1,100,0.18,233.74,100,0.11,195.74,50,0.38,282.54,250,0.132,208.08,100,0.97,495.47
B_mab,49,61440,282,0.09929078014184398,227.10638297872342,100,0.0,105.96,100,0.0,102.59,100,0.0,97.16,50,0.0,87.64,250,0.0,101.896,100,0.06,206.43
B_mab,49,122880,282,0.6950354609929078,451.4822695035461,100,0.06,271.52,100,0.0,261.15,100,0.0,239.51,50,0.0,197.66,250,0.024,260.544,100,0.63,440.79
B_mab,49,184320,282,0.024822695035460994,173.59574468085106,100,0.0,107.32,100,0.0,102.57,100,0.0,97.64,50,0.0,86.88,250,0.0,102.72,100,0.03,172.54
B_mab,49,245760,282,0.13829787234042554,289.8333333333333,100,0.0,126.36,100,0.0,122.1,100,0.0,115.79,50,0.0,103.42,250,0.0,121.592,100,0.11,269.63
B_mab,49,307200,282,0.9822695035460993,495.6843971631206,100,0.84,435.02,100,0.85,439.1,100,0.79,413.13,50,0.62,341.72,250,0.86,443.58,100,1.0,500.0
B_mab,49,368640,282,0.9893617021276596,496.0921985815603,100,0.72,382.57,100,0.71,379.9,100,0.73,384.31,50,0.8,414.32,250,0.692,371.436,100,1.0,500.0
B_mab,49,430080,282,0.9858156028368794,493.6808510638298,100,0.0,56.41,100,0.0,57.79,100,0.0,54.56,50,0.0,50.24,250,0.0,57.032,100,1.0,500.0
B_mab,49,491520,282,0.9574468085106383,490.2517730496454,100,0.65,365.37,100,0.63,355.88,100,0.55,324.5,50,0.28,205.94,250,0.62,358.716,100,0.98,497.54
B_mab,49,552960,282,0.031914893617021274,187.4964539007092,100,0.0,98.35,100,0.0,96.15,100,0.0,92.35,50,0.0,84.4,250,0.0,96.132,100,0.03,182.63
B_mab,49,614400,282,0.9929078014184397,499.0,100,0.81,421.56,100,0.84,433.0,100,0.89,453.44,50,0.86,442.84,250,0.828,428.216,100,1.0,500.0
B_mab,48,61440,282,0.03546099290780142,213.4290780141844,100,0.06,204.44,100,0.07,202.8,100,0.02,158.0,50,0.06,138.92,250,0.036,180.216,100,0.07,228.83
B_mab,48,122880,282,0.024822695035460994,205.22695035460993,100,0.0,112.92,100,0.0,109.43,100,0.0,104.74,50,0.0,93.96,250,0.0,109.42,100,0.02,201.85
B_mab,48,184320,282,0.48936170212765956,420.9609929078014,100,0.04,194.47,100,0.01,194.21,100,0.0,182.78,50,0.0,156.04,250,0.024,194.148,100,0.43,408.18
B_mab,48,245760,282,0.8617021276595744,468.09929078014187,100,0.45,283.1,100,0.37,253.3,100,0.19,178.88,50,0.08,122.84,250,0.288,221.08,100,0.88,475.15
B_mab,48,307200,282,0.900709219858156,481.3262411347518,100,0.55,320.71,100,0.46,286.41,100,0.31,222.94,50,0.12,138.38,250,0.428,273.28,100,0.95,492.84
B_mab,48,368640,282,0.9078014184397163,487.4432624113475,100,0.75,399.87,100,0.77,407.92,100,0.6,338.36,50,0.34,228.52,250,0.692,377.696,100,0.94,495.56
B_mab,48,430080,282,0.8581560283687943,469.92198581560285,100,0.24,223.16,100,0.17,203.39,100,0.05,141.22,50,0.08,119.06,250,0.084,169.62,100,0.89,476.44
B_mab,48,491520,282,0.9858156028368794,496.17021276595744,100,0.52,306.97,100,0.53,320.27,100,0.51,295.46,50,0.36,225.8,250,0.512,303.788,100,1.0,500.0
B_mab,48,552960,282,0.9964539007092199,498.50354609929076,100,0.87,446.71,100,0.93,472.95,100,0.92,466.97,50,0.88,452.1,250,0.904,461.94,100,1.0,500.0
B_mab,48,614400,282,0.9929078014184397,497.08156028368796,100,0.08,106.44,100,0.19,153.76,100,0.23,166.46,50,0.4,239.02,250,0.16,141.692,100,1.0,500.0
B_mab,5,61440,282,0.07801418439716312,245.55673758865248,100,0.0,116.71,100,0.0,113.13,100,0.0,107.31,50,0.0,95.6,250,0.0,112.624,100,0.05,228.19
B_mab,5,122880,282,0.3971631205673759,377.12056737588654,100,0.31,227.27,100,0.27,207.72,100,0.16,159.25,50,0.08,117.44,250,0.236,193.78,100,0.45,385.3
B_mab,5,184320,282,0.2730496453900709,379.5567375886525,100,0.17,257.37,100,0.14,256.82,100,0.06,215.74,50,0.06,180.9,250,0.076,234.3,100,0.34,394.31
B_mab,5,245760,282,0.9893617021276596,497.9255319148936,100,0.34,223.14,100,0.46,275.58,100,0.43,257.43,50,0.48,279.16,250,0.368,234.84,100,1.0,500.0
B_mab,5,307200,282,0.7943262411347518,472.97872340425533,100,0.65,352.12,100,0.58,324.0,100,0.58,322.03,50,0.52,298.72,250,0.628,343.484,100,0.8,479.32
B_mab,5,368640,282,0.9964539007092199,498.50354609929076,100,0.84,436.58,100,0.9,458.92,100,0.89,454.18,50,0.84,433.96,250,0.864,445.26,100,1.0,500.0
B_mab,5,430080,282,0.9397163120567376,486.6099290780142,100,0.14,167.72,100,0.07,131.18,100,0.1,131.94,50,0.04,97.74,250,0.116,140.612,100,0.95,486.34
B_mab,5,491520,282,0.9929078014184397,497.5567375886525,100,0.79,416.49,100,0.86,445.09,100,0.74,392.19,50,0.5,290.42,250,0.844,438.244,100,1.0,500.0
B_mab,5,552960,282,0.9893617021276596,497.28723404255317,100,0.73,395.56,100,0.76,403.99,100,0.7,376.1,50,0.5,288.14,250,0.764,403.716,100,1.0,500.0
B_mab,5,614400,282,0.950354609929078,493.290780141844,100,0.53,304.43,100,0.68,363.83,100,0.68,362.92,50,0.68,363.52,250,0.596,329.4,100,0.99,498.03
B_mab,50,61440,282,0.04964539007092199,242.9078014184397,100,0.0,118.55,100,0.0,115.64,100,0.0,108.16,50,0.0,97.16,250,0.0,113.776,100,0.06,252.08
B_mab,50,122880,282,0.7659574468085106,472.95390070921985,100,0.83,430.84,100,0.83,431.44,100,0.8,417.74,50,0.74,391.9,250,0.836,434.096,100,0.77,467.45
B_mab,50,184320,282,0.975177304964539,495.4609929078014,100,0.84,434.4,100,0.85,438.83,100,0.73,388.53,50,0.46,274.84,250,0.832,431.948,100,0.99,498.18
B_mab,50,245760,282,0.18085106382978725,308.28014184397165,100,0.0,120.38,100,0.0,116.98,100,0.0,109.5,50,0.0,96.92,250,0.0,115.732,100,0.11,282.64
B_mab,50,307200,282,0.10638297872340426,288.0354609929078,100,0.0,122.71,100,0.0,142.36,100,0.0,128.92,50,0.0,121.38,250,0.0,129.628,100,0.09,277.67
B_mab,50,368640,282,0.09219858156028368,256.66312056737587,100,0.0,142.54,100,0.0,134.26,100,0.0,125.64,50,0.0,104.5,250,0.0,134.056,100,0.12,253.56
B_mab,50,430080,282,0.9432624113475178,491.1241134751773,100,0.82,447.52,100,0.82,449.74,100,0.77,419.07,50,0.66,375.22,250,0.808,445.672,100,0.97,497.85
B_mab,50,491520,282,0.6560283687943262,450.0425531914894,100,0.46,344.69,100,0.43,329.9,100,0.49,323.76,50,0.38,269.98,250,0.476,332.504,100,0.58,450.11
B_mab,50,552960,282,0.75177304964539,472.1489361702128,100,0.82,428.22,100,0.86,444.42,100,0.8,418.68,50,0.76,401.28,250,0.856,443.032,100,0.75,474.69
B_mab,50,614400,282,0.9929078014184397,497.6843971631206,100,0.12,119.88,100,0.21,157.41,100,0.22,157.99,50,0.38,228.38,250,0.176,142.664,100,1.0,500.0
B_mab,51,61440,282,0.09929078014184398,245.7340425531915,100,0.0,106.55,100,0.0,103.46,100,0.0,96.78,50,0.0,87.54,250,0.0,101.912,100,0.06,223.67
B_mab,51,122880,282,0.14184397163120568,251.19858156028369,100,0.01,148.25,100,0.0,126.82,100,0.0,114.88,50,0.0,92.2,250,0.0,128.356,100,0.14,242.59
B_mab,51,184320,282,0.1702127659574468,302.59929078014187,100,0.01,158.29,100,0.0,143.98,100,0.0,132.79,50,0.0,105.46,250,0.0,144.092,100,0.2,294.82
B_mab,51,245760,282,0.10638297872340426,263.52127659574467,100,0.0,123.4,100,0.0,118.09,100,0.0,111.09,50,0.0,96.78,250,0.0,117.648,100,0.1,251.95
B_mab,51,307200,282,0.7127659574468085,455.8936170212766,100,0.01,201.93,100,0.02,194.74,100,0.0,163.84,50,0.0,137.48,250,0.0,182.132,100,0.73,463.8
B_mab,51,368640,282,0.950354609929078,490.8262411347518,100,0.71,381.32,100,0.72,384.19,100,0.72,383.91,50,0.66,357.72,250,0.732,388.424,100,0.99,498.37
B_mab,51,430080,282,0.9787234042553191,495.7836879432624,100,0.0,61.32,100,0.11,110.35,100,0.03,75.41,50,0.22,153.84,250,0.028,76.476,100,0.98,499.83
B_mab,51,491520,282,0.9858156028368794,495.26241134751774,100,0.01,68.75,100,0.09,105.37,100,0.07,92.34,50,0.28,182.48,250,0.052,87.888,100,1.0,500.0
B_mab,51,552960,282,0.5283687943262412,440.2304964539007,100,0.45,315.95,100,0.43,306.68,100,0.52,324.24,50,0.5,311.96,250,0.48,319.012,100,0.51,439.2
B_mab,51,614400,282,0.9787234042553191,495.52836879432624,100,0.77,406.71,100,0.81,422.77,100,0.7,376.27,50,0.42,258.5,250,0.784,413.544,100,1.0,500.0
B_mab,52,61440,282,0.04609929078014184,231.60638297872342,100,0.0,115.33,100,0.0,112.36,100,0.0,104.13,50,0.0,93.86,250,0.0,109.792,100,0.06,244.99
B_mab,52,122880,282,0.9113475177304965,489.23758865248226,100,0.59,411.95,100,0.53,412.44,100,0.38,361.4,50,0.28,254.68,250,0.492,406.412,100,0.93,490.9
B_mab,52,184320,282,0.0851063829787234,262.82978723404256,100,0.0,119.52,100,0.0,116.29,100,0.0,110.58,50,0.0,100.12,250,0.0,115.672,100,0.07,238.74
B_mab,52,245760,282,0.8156028368794326,478.07092198581563,100,0.02,117.76,100,0.0,122.31,100,0.01,103.03,50,0.0,105.32,250,0.008,121.28,100,0.86,486.3
B_mab,52,307200,282,0.6453900709219859,438.0,100,0.37,272.69,100,0.38,272.45,100,0.33,238.06,50,0.18,176.88,250,0.376,263.692,100,0.57,423.73
B_mab,52,368640,282,0.9893617021276596,496.7588652482269,100,0.04,80.46,100,0.14,122.81,100,0.07,90.57,50,0.22,153.36,250,0.064,90.956,100,1.0,500.0
B_mab,52,430080,282,0.9964539007092199,499.89716312056737,100,0.84,433.83,100,0.9,458.0,100,0.9,457.97,50,0.92,466.46,250,0.872,448.128,100,1.0,500.0
B_mab,52,491520,282,0.9964539007092199,498.9113475177305,100,0.45,265.8,100,0.55,308.33,100,0.43,253.15,50,0.6,326.26,250,0.468,272.572,100,1.0,500.0
B_mab,52,552960,282,0.9822695035460993,493.10283687943263,100,0.0,56.93,100,0.0,57.22,100,0.0,54.7,50,0.0,50.36,250,0.0,57.364,100,1.0,500.0
B_mab,52,614400,282,0.9893617021276596,495.3900709219858,100,0.26,178.5,100,0.31,202.47,100,0.2,148.24,50,0.36,216.58,250,0.216,159.82,100,1.0,500.0
B_mab,53,61440,282,0.07801418439716312,193.20921985815602,100,0.0,95.79,100,0.0,93.41,100,0.0,89.38,50,0.0,82.18,250,0.0,93.028,100,0.05,171.42
B_mab,53,122880,282,0.37943262411347517,396.7163120567376,100,0.0,183.82,100,0.01,194.2,100,0.0,191.14,50,0.0,167.6,250,0.004,188.476,100,0.35,380.73
B_mab,53,184320,282,0.2907801418439716,419.5390070921986,100,0.42,324.34,100,0.49,345.23,100,0.43,323.21,50,0.36,271.78,250,0.412,320.148,100,0.39,436.55
B_mab,53,245760,282,0.0425531914893617,214.95035460992906,100,0.0,147.72,100,0.0,150.41,100,0.0,139.98,50,0.0,102.58,250,0.0,151.38,100,0.01,206.71
B_mab,53,307200,282,0.024822695035460994,188.54609929078015,100,0.0,101.05,100,0.0,98.5,100,0.0,94.32,50,0.0,85.52,250,0.0,98.372,100,0.03,181.21
B_mab,53,368640,282,0.9787234042553191,495.7588652482269,100,0.84,434.65,100,0.86,442.84,100,0.73,389.17,50,0.46,275.5,250,0.856,441.648,100,1.0,500.0
B_mab,53,430080,282,0.9858156028368794,493.6276595744681,100,0.0,55.52,100,0.0,55.64,100,0.0,53.71,50,0.0,49.42,250,0.0,56.0,100,1.0,500.0
B_mab,53,491520,282,0.9893617021276596,495.28723404255317,100,0.03,73.64,100,0.01,67.07,100,0.0,57.96,50,0.0,53.08,250,0.0,62.52,100,1.0,500.0
B_mab,53,552960,282,0.8368794326241135,481.90070921985813,100,0.0,250.51,100,0.0,252.4,100,0.0,206.31,50,0.0,154.54,250,0.0,234.46,100,0.84,490.73
B_mab,53,614400,282,0.028368794326241134,177.60283687943263,100,0.0,159.19,100,0.0,154.69,100,0.0,145.01,50,0.0,98.02,250,0.0,153.536,100,0.01,169.89
B_mab,54,61440,282,0.04964539007092199,217.354609929078,100,0.08,173.26,100,0.0,150.08,100,0.01,140.03,50,0.0,102.84,250,0.032,153.744,100,0.06,213.37
B_mab,54,122880,282,0.028368794326241134,215.66666666666666,100,0.0,123.63,100,0.0,120.59,100,0.0,111.4,50,0.0,101.52,250,0.0,117.372,100,0.02,222.98
B_mab,54,184320,282,0.44680851063829785,399.4929078014184,100,0.1,210.59,100,0.01,192.84,100,0.02,170.7,50,0.0,123.26,250,0.044,188.212,100,0.38,385.15
B_mab,54,245760,282,0.2978723404255319,360.8085106382979,100,0.0,140.29,100,0.0,136.69,100,0.0,123.89,50,0.0,108.7,250,0.0,132.588,100,0.3,357.35
B_mab,54,307200,282,0.9787234042553191,497.0567375886525,100,0.45,268.57,100,0.64,348.6,100,0.58,322.31,50,0.68,362.4,250,0.508,294.568,100,0.99,499.8
B_mab,54,368640,282,0.9893617021276596,496.12056737588654,100,0.79,419.26,100,0.82,431.06,100,0.81,421.46,50,0.76,401.96,250,0.816,425.5,100,1.0,500.0
B_mab,54,430080,282,0.9858156028368794,496.28723404255317,100,0.89,455.54,100,0.92,467.39,100,0.87,446.43,50,0.8,416.44,250,0.92,467.532,100,1.0,500.0
B_mab,54,491520,282,0.9929078014184397,496.9255319148936,100,0.05,88.75,100,0.13,122.47,100,0.11,111.87,50,0.12,112.34,250,0.076,101.1,100,1.0,500.0
B_mab,54,552960,282,0.9645390070921985,485.36170212765956,100,0.0,55.32,100,0.0,55.16,100,0.0,53.42,50,0.0,49.18,250,0.0,55.724,100,0.99,495.35
B_mab,54,614400,282,0.9893617021276596,495.4113475177305,100,0.0,59.25,100,0.02,69.22,100,0.0,57.93,50,0.06,82.06,250,0.008,63.564,100,1.0,500.0
B_mab,55,61440,282,0.20212765957446807,302.4078014184397,100,0.0,119.1,100,0.0,113.58,100,0.0,104.2,50,0.0,91.48,250,0.0,111.46,100,0.1,282.18
B_mab,55,122880,282,0.0851063829787234,254.53546099290782,100,0.0,118.47,100,0.0,115.89,100,0.0,106.72,50,0.0,96.2,250,0.0,113.148,100,0.11,268.8
B_mab,55,184320,282,0.41843971631205673,437.3936170212766,100,0.35,290.72,100,0.46,325.77,100,0.4,303.8,50,0.34,260.54,250,0.368,293.788,100,0.54,445.49
B_mab,55,245760,282,0.09219858156028368,243.70567375886526,100,0.0,124.83,100,0.0,122.27,100,0.0,104.3,50,0.0,95.78,250,0.0,113.816,100,0.09,252.68
B_mab,55,307200,282,0.9893617021276596,496.531914893617,100,0.86,443.34,100,0.9,458.68,100,0.87,445.9,50,0.84,433.54,250,0.868,446.592,100,1.0,500.0
B_mab,55,368640,282,0.9964539007092199,498.47872340425533,100,0.86,442.59,100,0.86,442.75,100,0.73,388.5,50,0.48,283.22,250,0.848,438.14,100,1.0,500.0
B_mab,55,430080,282,1.0,500.0,100,0.68,369.91,100,0.77,404.14,100,0.76,402.09,50,0.82,426.22,250,0.684,370.836,100,1.0,500.0
B_mab,55,491520,282,0.9964539007092199,498.4822695035461,100,0.84,434.69,100,0.86,444.11,100,0.85,437.79,50,0.8,416.52,250,0.876,450.744,100,1.0,500.0
B_mab,55,552960,282,0.9787234042553191,495.28723404255317,100,0.47,272.79,100,0.61,335.63,100,0.57,316.3,50,0.74,388.26,250,0.512,292.248,100,0.98,499.57
B_mab,55,614400,282,0.9858156028368794,496.06382978723406,100,0.54,319.72,100,0.57,336.41,100,0.45,275.44,50,0.34,218.84,250,0.456,288.18,100,1.0,500.0
B_mab,56,61440,282,0.0425531914893617,191.22340425531914,100,0.0,100.9,100,0.0,98.0,100,0.0,93.98,50,0.0,85.78,250,0.0,97.804,100,0.03,175.27
B_mab,56,122880,282,0.05673758865248227,255.40070921985816,100,0.0,118.94,100,0.0,115.89,100,0.0,109.37,50,0.0,98.76,250,0.0,114.636,100,0.03,240.22
B_mab,56,184320,282,0.1879432624113475,315.5390070921986,100,0.0,132.89,100,0.0,129.71,100,0.0,117.51,50,0.0,104.14,250,0.0,125.56,100,0.23,328.04
B_mab,56,245760,282,0.7127659574468085,453.07092198581563,100,0.08,227.51,100,0.09,219.51,100,0.02,172.39,50,0.06,141.66,250,0.04,196.944,100,0.77,463.28
B_mab,56,307200,282,0.9787234042553191,496.23758865248226,100,0.74,395.32,100,0.79,414.76,100,0.63,348.86,50,0.36,234.3,250,0.724,388.86,100,0.99,498.66
B_mab,56,368640,282,0.2801418439716312,407.5390070921986,100,0.38,294.6,100,0.41,307.91,100,0.48,318.69,50,0.54,335.8,250,0.44,311.1,100,0.22,388.28
B_mab,56,430080,282,0.9645390070921985,494.50354609929076,100,0.69,375.08,100,0.66,363.84,100,0.53,308.56,50,0.28,202.0,250,0.644,356.692,100,0.99,498.2
B_mab,56,491520,282,0.9397163120567376,490.98581560283685,100,0.77,407.02,100,0.8,419.17,100,0.65,356.8,50,0.38,242.74,250,0.74,395.46,100,0.96,497.96
B_mab,56,552960,282,0.9893617021276596,498.09574468085106,100,0.92,467.41,100,0.92,467.42,100,0.85,438.61,50,0.76,400.76,250,0.924,469.212,100,1.0,500.0
B_mab,56,614400,282,0.9574468085106383,492.8049645390071,100,0.84,437.16,100,0.89,457.1,100,0.8,421.92,50,0.58,337.24,250,0.868,448.348,100,0.98,499.36
B_mab,57,61440,282,0.04609929078014184,206.17021276595744,100,0.0,101.24,100,0.0,98.92,100,0.0,93.04,50,0.0,85.12,250,0.0,97.424,100,0.02,211.3
B_mab,57,122880,282,0.05673758865248227,203.83333333333334,100,0.0,99.48,100,0.0,97.33,100,0.0,91.72,50,0.0,84.3,250,0.0,96.008,100,0.05,215.47
B_mab,57,184320,282,0.20921985815602837,347.90070921985813,100,0.0,147.53,100,0.0,143.59,100,0.0,132.61,50,0.0,118.66,250,0.0,140.44,100,0.13,335.62
B_mab,57,245760,282,0.5602836879432624,435.18794326241135,100,0.0,132.02,100,0.0,140.95,100,0.0,131.2,50,0.0,118.18,250,0.0,134.4,100,0.56,438.67
B_mab,57,307200,282,0.9929078014184397,496.9148936170213,100,0.05,89.17,100,0.1,113.34,100,0.05,87.18,50,0.12,111.88,250,0.072,100.08,100,1.0,500.0
B_mab,57,368640,282,0.875886524822695,477.51063829787233,100,0.35,295.25,100,0.31,285.49,100,0.27,250.53,50,0.1,173.44,250,0.284,275.688,100,0.87,475.76
