id,a,b,metric,n_a,n_b,mean_a,mean_b,mean_diff,sd_a,sd_b,sd_diff,t,p,ci_lo,ci_hi,detectable,p_adj
C4_ce,B_ce,S_ce,auc_E2v,100,100,0.2583833333333333,0.26716666666666666,-0.008783333333333365,0.107808235453628,0.1101514817027528,0.015412970042446971,-0.5698663728758483,0.5694146415496661,-0.03910069444444449,0.021394861111111073,0.06842976016644171,0.9033483892853978
C4_ce,B_ce,S_ce,auc_E3v,100,100,0.23809444444444441,0.2416111111111111,-0.0035166666666666957,0.10220579013856118,0.1011270044612252,0.014378002145342818,-0.24458660049691117,0.8070298494222553,-0.03152236111111112,0.02502388888888892,0.06383475967116016,0.9105545408203706
C4_ce,B_ce,S_ce,auc_E4v,100,100,0.20237777777777777,0.20815555555555554,-0.005777777777777771,0.09015097561197546,0.08683747018257264,0.012517166065647683,-0.4615883297765298,0.6448839821674682,-0.03046666666666667,0.019266666666666654,0.05557310949653984,0.9033483892853978
C4_mab,B_mab,S_mab,final_E7,100,100,0.9338666666666668,0.9263333333333332,0.007533333333333614,0.11225344100220279,0.1470247389033804,0.018497867138251967,0.40725415946767946,0.6842917850285741,-0.0263000000000001,0.04423416666666689,0.08212593733558739,0.9033483892853978
C4_mab,B_mab,S_mab,auc_E6,100,100,0.27412444444444445,0.25055555555555553,0.023568888888888917,0.12256005272724185,0.11673456845020572,0.01692569821181982,1.3924913816807816,0.16533913039215503,-0.008933444444444407,0.05733649999999996,0.0751458976494917,0.9033483892853978
C4_mab,B_mab,S_mab,S_edge,100,100,0.31361666666666665,0.28475833333333334,0.02885833333333332,0.2080399354900354,0.19755563988448507,0.028689518226848364,1.0058842084816528,0.3157022306974826,-0.026134791666666674,0.08600125000000006,0.1273743377264302,0.9033483892853978
C4_mab,B_mab,S_mab,auc_edge,100,100,0.26488611111111116,0.24108888888888888,0.023797222222222275,0.11540433835950897,0.11013104468763803,0.015952118453731016,1.4917907167782083,0.1373490247536184,-0.006866805555555539,0.05536673611111109,0.07082344524963338,0.9033483892853978
C4_mab,B_mab,S_mab,final_E1v,100,100,0.32016666666666665,0.29023333333333334,0.029933333333333312,0.21214069775821492,0.2033409255082016,0.029385575990930363,1.0186403473109396,0.3096190126265356,-0.026169166666666615,0.08770333333333323,0.13046466137767626,0.9033483892853978
C4_mab,B_mab,S_mab,final_E2v,100,100,0.3379666666666667,0.3049,0.03306666666666669,0.22052274136986294,0.21106722297656563,0.030525342271024374,1.083252936955751,0.2800160633407222,-0.02570083333333344,0.09370083333333333,0.13552494067347953,0.9033483892853978
C4_mab,B_mab,S_mab,final_E3v,100,100,0.30746666666666667,0.28029999999999994,0.027166666666666728,0.21306860679344078,0.2010238077150016,0.029293139549924626,0.9274071364172581,0.3548480978000284,-0.029466666666666586,0.08550083333333339,0.13005426653026905,0.9033483892853978
C4_mab,B_mab,S_mab,final_E4v,100,100,0.2888666666666666,0.26360000000000006,0.02526666666666655,0.20064778371281963,0.18730870825605572,0.027448877080386846,0.9204991006615872,0.3584374144732107,-0.026866666666666678,0.0800033333333333,0.12186619906975489,0.9033483892853978
C4_mab,B_mab,S_mab,auc_E1v,100,100,0.2771055555555556,0.25283888888888884,0.02426666666666677,0.1225077853434602,0.1160990922471019,0.016878138727466484,1.437757270425597,0.15208603349295766,-0.00835652777777778,0.05793958333333331,0.0749347453473088,0.9033483892853978
C4_mab,B_mab,S_mab,auc_E2v,100,100,0.28868333333333335,0.26273888888888886,0.025944444444444492,0.1253612476725054,0.11874565921011404,0.017267302626424248,1.5025186623382374,0.13456107428558003,-0.007122638888888864,0.060352083333333265,0.07666253643480057,0.9033483892853978
C4_mab,B_mab,S_mab,auc_E3v,100,100,0.26182222222222223,0.2383222222222222,0.02350000000000002,0.11717837329676013,0.11174792203688193,0.016192087341672757,1.4513261634600536,0.14827514944597026,-0.007527916666666742,0.05552819444444442,0.07188884753122077,0.9033483892853978
C4_mab,B_mab,S_mab,auc_E4v,100,100,0.23193333333333335,0.21045555555555556,0.02147777777777779,0.10392696266020926,0.10011380168807874,0.014430380056054133,1.4883722877948031,0.13824590013535884,-0.006644444444444453,0.050222500000000024,0.06406730459002548,0.9033483892853978
C4_sa,B_sa,S_sa,final_E7,100,100,0.8981,0.8878333333333334,0.010266666666666646,0.17474191647609158,0.1627729512850144,0.023880906817742714,0.42991108943312223,0.6677301736055704,-0.037569999999999756,0.05700083333333337,0.10602529698006445,0.9033483892853978
C4_sa,B_sa,S_sa,auc_E6,100,100,0.2603711111111111,0.2270511111111111,0.033320000000000016,0.10517901084453443,0.10688413043487936,0.014995613245564516,2.2219831529634564,0.027416877873869202,0.0038153888888888773,0.06211372222222218,0.06657679961206134,0.6225198369825605
C4_sa,B_sa,S_sa,S_edge,100,100,0.3003833333333333,0.2764666666666667,0.023916666666666586,0.1995548293332267,0.18314419076999033,0.02708577569924994,0.8829972946770318,0.378316375661871,-0.029033750000000077,0.07601666666666662,0.12025411909043392,0.9033483892853978
C4_sa,B_sa,S_sa,auc_edge,100,100,0.2527361111111111,0.2209652777777778,0.031770833333333304,0.09914975849058705,0.10057419166300215,0.014122975124741964,2.249585023885948,0.025576102442357185,0.004023506944444462,0.05885430555555554,0.06270250301928723,0.6225198369825605
C4_sa,B_sa,S_sa,final_E1v,100,100,0.3038,0.2783333333333333,0.025466666666666693,0.21385249329593725,0.19319483022131423,0.028819634160261526,0.8836568335687573,0.3779641409417582,-0.03150166666666669,0.08056916666666653,0.12795202016484242,0.9033483892853978
C4_sa,B_sa,S_sa,final_E2v,100,100,0.3207666666666666,0.2964,0.024366666666666592,0.215696015363685,0.201238968230449,0.02949947344923748,0.8260034440477932,0.4098010831611518,-0.033600833333333295,0.08130083333333336,0.13097033781343514,0.9033483892853978
C4_sa,B_sa,S_sa,final_E3v,100,100,0.29603333333333337,0.2707333333333333,0.025300000000000045,0.20275193968496508,0.1856571910608167,0.027491260727476343,0.920292461331676,0.35854844551039744,-0.02853833333333335,0.07866833333333341,0.12205437193957334,0.9033483892853978
C4_sa,B_sa,S_sa,final_E4v,100,100,0.2809333333333333,0.26039999999999996,0.020533333333333348,0.1782166804347595,0.16414884707335187,0.024229327101819367,0.847457845075339,0.3977700674028337,-0.02639999999999998,0.06726666666666664,0.1075721965335462,0.9033483892853978
C4_sa,B_sa,S_sa,auc_E1v,100,100,0.2612777777777778,0.2288444444444444,0.03243333333333337,0.10533006513467308,0.10695072073352115,0.01501095576127453,2.1606441221421306,0.03192409420423387,0.002915694444444402,0.06111166666666669,0.0666449165724846,0.6225198369825605
C4_sa,B_sa,S_sa,auc_E2v,100,100,0.27330555555555547,0.24037222222222218,0.03293333333333329,0.10692295759776779,0.10847340666660925,0.015231217553207502,2.1622259164959496,0.031800242209529046,0.0032101388888888895,0.06202777777777768,0.0676228242407857,0.6225198369825605
C4_sa,B_sa,S_sa,auc_E3v,100,100,0.24885000000000002,0.21654444444444448,0.03230555555555553,0.101397648254066,0.10298408268729449,0.014452406152056067,2.235306371524827,0.026514453486988984,0.003955277777777713,0.060218055555555566,0.0641650949875066,0.6225198369825605
C4_sa,B_sa,S_sa,auc_E4v,100,100,0.22751111111111114,0.1981,0.029411111111111138,0.08967735602182537,0.08957010225158153,0.012674711594519219,2.3204560428679932,0.02133480937732338,0.0045441666666666295,0.05410027777777781,0.056272572528407436,0.6225198369825605
C5_ce,B_ce,A,final_E7,100,100,0.9535333333333333,0.9246333333333334,0.028899999999999926,0.083872090096731,0.13119317325728264,0.015571183707897592,1.8559924885698995,0.06520267097512812,-0.0005999999999999367,0.058835833333333476,0.0691321895588316,0.7918845415873547
C5_ce,B_ce,A,auc_E6,100,100,0.2498355555555556,0.25518444444444444,-0.0053488888888888475,0.10608206156560228,0.10933394037315626,0.015233947060275982,-0.35111641570795543,0.7258746722946814,-0.03461355555555555,0.024735555555555566,0.0676349425744718,0.9033483892853978
C5_ce,B_ce,A,S_edge,100,100,0.276575,0.2914,-0.014824999999999977,0.21404434515286588,0.20368535240264443,0.029547031064949426,-0.5017424582325071,0.61640751084542,-0.07135354166666658,0.042700833333333285,0.13118148181931422,0.9033483892853978
C5_ce,B_ce,A,auc_edge,100,100,0.23827083333333332,0.24767916666666667,-0.009408333333333352,0.10013612557888509,0.10255093588207735,0.014333156699150465,-0.656403437903598,0.5123271341715253,-0.037049201388888904,0.01898638888888884,0.06363565702455483,0.9033483892853978
C5_ce,B_ce,A,final_E1v,100,100,0.28093333333333337,0.29836666666666667,-0.0174333333333333,0.22214497647345205,0.2145904119325424,0.03088647527086391,-0.5644325932450653,0.5730993669925517,-0.07660166666666667,0.04233500000000003,0.13712828152856135,0.9033483892853978
C5_ce,B_ce,A,final_E2v,100,100,0.2907666666666666,0.31233333333333335,-0.021566666666666734,0.22840925278204782,0.22084700739063837,0.03177171500404945,-0.678800834765072,0.4980576026317338,-0.08236750000000008,0.040400833333333365,0.14105852615142533,0.9033483892853978
C5_ce,B_ce,A,final_E3v,100,100,0.2772,0.2871666666666666,-0.009966666666666624,0.2201650844752586,0.20825304850349458,0.030305444499791886,-0.32887379911999204,0.7425997352199558,-0.06800250000000006,0.04869999999999999,0.13454864916670742,0.9033483892853978
C5_ce,B_ce,A,final_E4v,100,100,0.2574,0.2677333333333333,-0.010333333333333306,0.19644173634954068,0.1880724363161917,0.027195697652741036,-0.379962061105346,0.7043815993866994,-0.06253500000000002,0.04253333333333331,0.1207421452718712,0.9033483892853978
C5_ce,B_ce,A,auc_E1v,100,100,0.25422777777777783,0.2554166666666667,-0.0011888888888888505,0.10652791828898384,0.10851921877826488,0.015206780796483303,-0.0781814971097493,0.9377626587870261,-0.0305518055555556,0.028933472222222253,0.0675143311082306,0.9749620912243359
C5_ce,B_ce,A,auc_E2v,100,100,0.2583833333333333,0.26787222222222223,-0.009488888888888936,0.107808235453628,0.10931100911643858,0.015353016754266573,-0.6180471916864151,0.5372546150557693,-0.039101250000000046,0.020950138888888963,0.06816358245247252,0.9033483892853978
C5_ce,B_ce,A,auc_E3v,100,100,0.23809444444444441,0.24567222222222218,-0.007577777777777767,0.10220579013856118,0.10614629707315247,0.014735352021648327,-0.5142583473163677,0.6076456931050663,-0.03615638888888883,0.02173333333333333,0.06542130439704684,0.9033483892853978
C5_ce,B_ce,A,auc_E4v,100,100,0.20237777777777777,0.22175555555555554,-0.01937777777777777,0.09015097561197546,0.09227665695683589,0.01290045728760053,-1.5021000686853958,0.13466526553873254,-0.04441111111111107,0.005800555555555491,0.057274827356232225,0.9033483892853978
C5_mab,B_mab,A,final_E7,100,100,0.9338666666666668,0.9246333333333334,0.009233333333333427,0.11225344100220279,0.13119317325728264,0.017266291937225665,0.5347606403796872,0.5934297289643604,-0.02373416666666672,0.04246666666666643,0.07665804922569865,0.9033483892853978
C5_mab,B_mab,A,auc_E6,100,100,0.27412444444444445,0.25518444444444444,0.018940000000000012,0.12256005272724185,0.10933394037315626,0.016424030273360188,1.1531883273937173,0.2502412563342774,-0.012694277777777778,0.0507782222222222,0.07291861655977021,0.9033483892853978
C5_mab,B_mab,A,S_edge,100,100,0.31361666666666665,0.2914,0.022216666666666662,0.2080399354900354,0.20368535240264443,0.029115002583219453,0.7630659349304446,0.4463326640600816,-0.032718125000000056,0.07927562499999997,0.12926338262698228,0.9033483892853978
C5_mab,B_mab,A,auc_edge,100,100,0.26488611111111116,0.24767916666666667,0.017206944444444483,0.11540433835950897,0.10255093588207735,0.015438541304956883,1.1145447037097873,0.2664152438433273,-0.012402118055555529,0.047269652777777726,0.06854329022300365,0.9033483892853978
C5_mab,B_mab,A,final_E1v,100,100,0.32016666666666665,0.29836666666666667,0.021799999999999986,0.21214069775821492,0.2145904119325424,0.030174943336934462,0.7224537178605583,0.47086811049425015,-0.03557000000000002,0.08010249999999994,0.13396925640520968,0.9033483892853978
C5_mab,B_mab,A,final_E2v,100,100,0.3379666666666667,0.31233333333333335,0.02563333333333334,0.22052274136986294,0.22084700739063837,0.031209562658691667,0.8213294628207364,0.41244646288237097,-0.03363333333333329,0.08646666666666664,0.13856270931249712,0.9033483892853978
C5_mab,B_mab,A,final_E3v,100,100,0.30746666666666667,0.2871666666666666,0.02030000000000004,0.21306860679344078,0.20825304850349458,0.029793885851277735,0.681347847720557,0.4964479492273495,-0.035800833333333386,0.07826833333333329,0.132277455780067,0.9033483892853978
C5_mab,B_mab,A,final_E4v,100,100,0.2888666666666666,0.2677333333333333,0.021133333333333282,0.20064778371281963,0.1880724363161917,0.02750104987282748,0.7684555110099326,0.44313601051488893,-0.032201666666666615,0.07526833333333334,0.12209783331442634,0.9033483892853978
C5_mab,B_mab,A,auc_E1v,100,100,0.2771055555555556,0.2554166666666667,0.021688888888888924,0.1225077853434602,0.10851921877826488,0.01636599471892993,1.3252411027483832,0.18664059345759063,-0.009740416666666682,0.0535175,0.07266095310750553,0.9033483892853978
C5_mab,B_mab,A,auc_E2v,100,100,0.28868333333333335,0.26787222222222223,0.020811111111111114,0.1253612476725054,0.10931100911643858,0.016632600257344417,1.2512241495085292,0.2123563831665752,-0.011161666666666731,0.05306708333333337,0.07384461550368909,0.9033483892853978
C5_mab,B_mab,A,auc_E3v,100,100,0.26182222222222223,0.24567222222222218,0.016150000000000053,0.11717837329676013,0.10614629707315247,0.01581069497233338,1.0214604752201224,0.30829482998275304,-0.014273333333333405,0.046694722222222255,0.070195560105674,0.9033483892853978
C5_mab,B_mab,A,auc_E4v,100,100,0.23193333333333335,0.22175555555555554,0.010177777777777813,0.10392696266020926,0.09227665695683589,0.013898127567016392,0.7323128765872127,0.4648556988384634,-0.016511944444444503,0.037511388888888934,0.06170423568944765,0.9033483892853978
C5_sa,B_sa,A,final_E7,100,100,0.8981,0.9246333333333334,-0.02653333333333341,0.17474191647609158,0.13119317325728264,0.021850946451596267,-1.2142876004071248,0.22619663561264688,-0.07093500000000018,0.014367499999999854,0.09701277696476374,0.9033483892853978
C5_sa,B_sa,A,auc_E6,100,100,0.2603711111111111,0.25518444444444444,0.005186666666666673,0.10517901084453443,0.10933394037315626,0.015171201283931202,0.34187580598249695,0.7328074837749934,-0.024271111111111077,0.03493361111111107,0.06735636690638801,0.9033483892853978
C5_sa,B_sa,A,S_edge,100,100,0.3003833333333333,0.2914,0.008983333333333288,0.1995548293332267,0.20368535240264443,0.02851488255167864,0.31504016602742235,0.7530630592364318,-0.047391875,0.06490062499999995,0.12659899868823976,0.9033483892853978
C5_sa,B_sa,A,auc_edge,100,100,0.2527361111111111,0.24767916666666667,0.005056944444444433,0.09914975849058705,0.10255093588207735,0.014264420443548233,0.3545145394765532,0.7233310221180826,-0.022514166666666693,0.03286996527777772,0.06333048511591903,0.9033483892853978
C5_sa,B_sa,A,final_E1v,100,100,0.3038,0.29836666666666667,0.0054333333333333456,0.21385249329593725,0.2145904119325424,0.030295533298205383,0.17934437000503964,0.8578507054062519,-0.05400416666666665,0.0647008333333332,0.13450464589247424,0.9107345880410316
C5_sa,B_sa,A,final_E2v,100,100,0.3207666666666666,0.31233333333333335,0.008433333333333237,0.215696015363685,0.22084700739063837,0.030870401959995873,0.2731850833773324,0.7849958342576935,-0.05259999999999998,0.0691341666666666,0.13705692001908254,0.9105545408203706
C5_sa,B_sa,A,final_E3v,100,100,0.29603333333333337,0.2871666666666666,0.008866666666666745,0.20275193968496508,0.20825304850349458,0.029065044513472638,0.3050628965166987,0.760638917353854,-0.04853500000000009,0.0658016666666666,0.1290415812011871,0.9033483892853978
C5_sa,B_sa,A,final_E4v,100,100,0.2809333333333333,0.2677333333333333,0.01319999999999999,0.1782166804347595,0.1880724363161917,0.025909925991228374,0.5094572637709871,0.6110007126452021,-0.03719999999999993,0.06520333333333321,0.11503363833363607,0.9033483892853978
C5_sa,B_sa,A,auc_E1v,100,100,0.2612777777777778,0.2554166666666667,0.005861111111111095,0.10533006513467308,0.10851921877826488,0.015123109291914606,0.38755992554022395,0.698758394422142,-0.02307388888888888,0.03575027777777783,0.06714285040239436,0.9033483892853978
C5_sa,B_sa,A,auc_E2v,100,100,0.27330555555555547,0.26787222222222223,0.0054333333333332345,0.10692295759776779,0.10931100911643858,0.015290982825020819,0.3553292417831119,0.7227213711011987,-0.023945833333333322,0.03522805555555555,0.06788816720876684,0.9033483892853978
C5_sa,B_sa,A,auc_E3v,100,100,0.24885000000000002,0.24567222222222218,0.003177777777777835,0.101397648254066,0.10614629707315247,0.014679413971203766,0.21647851773998614,0.8288381076698245,-0.02536361111111111,0.03187819444444442,0.06517295334169812,0.9105545408203706
C5_sa,B_sa,A,auc_E4v,100,100,0.22751111111111114,0.22175555555555554,0.005755555555555597,0.08967735602182537,0.09227665695683589,0.012867404401119439,0.4472973240084749,0.6551497290799292,-0.019455555555555563,0.030978055555555543,0.05712808074681945,0.9033483892853978
